date,region,product_id,inventory_available,inventory_capacity,stockout_hours
2026-03-28,Region A,P018,106,112,0.9
2026-03-28,Region A,P019,104,108,1.33
2026-03-28,Region A,P020,109,114,0.26
2026-03-28,Region A,P021,138,145,0.21
2026-03-28,Region A,P022,147,157,1.1
2026-03-28,Region A,P023,84,89,1.89
2026-03-28,Region A,P024,144,153,1.84
2026-03-28,Region A,P025,89,92,0.43
2026-03-28,Region A,P026,148,154,0.74
2026-03-28,Region A,P027,118,123,1.01
2026-03-28,Region A,P028,120,122,0.86
2026-03-28,Region A,P029,84,89,1.65
2026-03-28,Region A,P030,99,101,0.0
2026-03-28,Region B,P001,89,91,0.29
2026-03-28,Region B,P002,153,155,1.04
2026-03-28,Region B,P003,106,109,0.77
2026-03-28,Region B,P004,107,109,0.0
2026-03-28,Region B,P005,121,124,0.23
2026-03-28,Region B,P006,82,87,0.0
2026-03-28,Region B,P007,125,128,0.0
2026-03-28,Region B,P008,139,148,1.37
2026-03-28,Region B,P009,95,101,1.79
2026-03-28,Region B,P010,149,158,1.24
2026-03-28,Region B,P011,132,135,0.93
2026-03-28,Region B,P012,134,139,1.24
2026-03-28,Region B,P013,148,154,0.71
2026-03-28,Region B,P014,123,130,2.16
2026-03-28,Region B,P015,89,95,0.78
2026-03-28,Region B,P016,83,88,1.09
2026-03-28,Region B,P017,94,99,0.9
2026-03-28,Region B,P018,145,151,0.0
2026-03-28,Region B,P019,92,94,0.0
2026-03-28,Region B,P020,82,83,0.28
2026-03-28,Region B,P021,138,141,0.62
2026-03-28,Region B,P022,136,145,1.73
2026-03-28,Region B,P023,142,146,0.58
2026-03-28,Region B,P024,101,104,1.25
2026-03-28,Region B,P025,82,87,0.85
2026-03-28,Region B,P026,87,91,0.29
2026-03-28,Region B,P027,120,125,1.51
2026-03-28,Region B,P028,124,130,0.58
2026-03-28,Region B,P029,142,144,0.0
2026-03-28,Region B,P030,119,123,1.09
2026-03-28,Region C,P001,88,90,0.0
2026-03-28,Region C,P002,115,122,0.58
2026-03-28,Region C,P003,96,102,1.0
2026-03-28,Region C,P004,110,112,0.0
2026-03-28,Region C,P005,122,129,1.76
2026-03-28,Region C,P006,130,135,1.15
2026-03-28,Region C,P007,106,111,1.64
2026-03-28,Region C,P008,95,99,0.45
2026-03-28,Region C,P009,126,130,0.58
2026-03-28,Region C,P010,114,119,1.69
2026-03-28,Region C,P011,131,134,0.14
2026-03-28,Region C,P012,141,147,1.31
2026-03-28,Region C,P013,148,155,0.1
2026-03-28,Region C,P014,121,124,0.0
2026-03-28,Region C,P015,138,142,0.13
2026-03-28,Region C,P016,127,131,1.09
2026-03-28,Region C,P017,120,124,0.75
2026-03-28,Region C,P018,128,132,1.52
2026-03-28,Region C,P019,102,109,1.71
2026-03-28,Region C,P020,124,128,0.86
2026-03-28,Region C,P021,124,132,1.04
2026-03-28,Region C,P022,105,107,0.22
2026-03-28,Region C,P023,94,97,0.18
2026-03-28,Region C,P024,105,110,1.55
2026-03-28,Region C,P025,87,90,0.57
2026-03-28,Region C,P026,145,151,0.85
2026-03-28,Region C,P027,91,96,1.76
2026-03-28,Region C,P028,114,120,1.8
2026-03-28,Region C,P029,119,124,0.51
2026-03-28,Region C,P030,130,137,1.9
2026-03-28,Region D,P001,114,120,2.12
2026-03-28,Region D,P002,122,129,0.53
2026-03-28,Region D,P003,140,146,0.47
2026-03-28,Region D,P004,142,147,0.28
2026-03-28,Region D,P005,149,157,1.32
2026-03-28,Region D,P006,133,135,0.3
2026-03-28,Region D,P007,91,93,0.64
2026-03-28,Region D,P008,142,148,1.19
2026-03-28,Region D,P009,149,156,1.05
2026-03-28,Region D,P010,82,85,0.0
2026-03-28,Region D,P011,144,152,1.33
2026-03-28,Region D,P012,109,113,0.84
2026-03-28,Region D,P013,116,124,1.26
2026-03-28,Region D,P014,132,139,0.76
2026-03-28,Region D,P015,105,109,1.23
2026-03-28,Region D,P016,123,126,0.68
2026-03-28,Region D,P017,137,143,0.93
2026-03-28,Region D,P018,142,151,1.63
2026-03-28,Region D,P019,122,128,0.32
2026-03-28,Region D,P020,132,135,0.88
2026-03-28,Region D,P021,122,125,0.0
2026-03-28,Region D,P022,115,120,0.23
2026-03-28,Region D,P023,134,137,0.03
2026-03-28,Region D,P024,77,81,0.22
2026-03-28,Region D,P025,134,142,0.87
2026-03-28,Region D,P026,95,98,1.27
2026-03-28,Region D,P027,106,112,1.27
2026-03-28,Region D,P028,125,130,0.0
2026-03-28,Region D,P029,150,159,1.63
2026-03-28,Region D,P030,135,144,1.46
2026-03-29,Region A,P001,93,97,1.8
2026-03-29,Region A,P002,126,133,0.69
2026-03-29,Region A,P003,131,134,0.9
2026-03-29,Region A,P004,98,104,0.42
2026-03-29,Region A,P005,91,95,1.21
2026-03-29,Region A,P006,149,157,2.12
2026-03-29,Region A,P007,81,87,1.51
2026-03-29,Region A,P008,123,127,1.8
2026-03-29,Region A,P009,131,140,1.33
2026-03-29,Region A,P010,111,115,0.5
2026-03-29,Region A,P011,76,80,0.94
2026-03-29,Region A,P012,116,118,1.25
2026-03-29,Region A,P013,105,109,0.82
2026-03-29,Region A,P014,125,127,0.0
2026-03-29,Region A,P015,134,139,1.39
2026-03-29,Region A,P016,130,137,0.6
2026-03-29,Region A,P017,83,86,0.66
2026-03-29,Region A,P018,122,124,1.22
2026-03-29,Region A,P019,132,134,0.34
2026-03-29,Region A,P020,83,88,1.45
2026-03-29,Region A,P021,119,126,1.18
2026-03-29,Region A,P022,97,99,0.0
2026-03-29,Region A,P023,133,139,0.81
2026-03-29,Region A,P024,135,144,1.66
2026-03-29,Region A,P025,84,89,1.89
2026-03-29,Region A,P026,143,149,0.26
2026-03-29,Region A,P027,137,145,1.32
2026-03-29,Region A,P028,80,85,1.46
2026-03-29,Region A,P029,141,150,1.39
2026-03-29,Region A,P030,94,99,0.15
2026-03-29,Region B,P001,118,120,0.56
2026-03-29,Region B,P002,120,125,1.47
2026-03-29,Region B,P003,75,80,1.13
2026-03-29,Region B,P004,152,154,0.46
2026-03-29,Region B,P005,143,145,0.08
2026-03-29,Region B,P006,140,143,0.0
2026-03-29,Region B,P007,125,130,0.71
2026-03-29,Region B,P008,89,91,0.04
2026-03-29,Region B,P009,103,106,1.02
2026-03-29,Region B,P010,84,88,1.93
2026-03-29,Region B,P011,101,103,0.48
2026-03-29,Region B,P012,95,98,0.74
2026-03-29,Region B,P013,119,124,0.67
2026-03-29,Region B,P014,133,141,0.59
2026-03-29,Region B,P015,151,154,0.92
2026-03-29,Region B,P016,79,83,2.01
2026-03-29,Region B,P017,92,98,1.01
2026-03-29,Region B,P018,94,97,0.78
2026-03-29,Region B,P019,150,156,0.83
2026-03-29,Region B,P020,97,103,1.44
2026-03-29,Region B,P021,93,96,0.89
2026-03-29,Region B,P022,109,113,1.98
2026-03-29,Region B,P023,127,134,0.6
2026-03-29,Region B,P024,95,100,1.54
2026-03-29,Region B,P025,111,116,0.37
2026-03-29,Region B,P026,134,141,0.43
2026-03-29,Region B,P027,154,159,0.63
2026-03-29,Region B,P028,87,92,0.2
2026-03-29,Region B,P029,148,158,0.43
2026-03-29,Region B,P030,149,155,0.1
2026-03-29,Region C,P001,131,136,0.93
2026-03-29,Region C,P002,117,120,0.0
2026-03-29,Region C,P003,117,123,1.02
2026-03-29,Region C,P004,144,152,0.86
2026-03-29,Region C,P005,149,159,1.5
2026-03-29,Region C,P006,116,120,1.59
2026-03-29,Region C,P007,135,141,0.67
2026-03-29,Region C,P008,104,110,1.3
2026-03-29,Region C,P009,86,91,1.08
2026-03-29,Region C,P010,144,153,1.75
2026-03-29,Region C,P011,126,132,1.65
2026-03-29,Region C,P012,117,119,0.47
2026-03-29,Region C,P013,144,147,0.0
2026-03-29,Region C,P014,131,138,1.94
2026-03-29,Region C,P015,127,130,0.0
2026-03-29,Region C,P016,133,137,0.08
2026-03-29,Region C,P017,134,140,1.11
2026-03-29,Region C,P018,111,115,0.2
2026-03-29,Region C,P019,114,120,0.85
2026-03-29,Region C,P020,140,145,0.98
2026-03-29,Region C,P021,139,148,1.36
2026-03-29,Region C,P022,101,103,0.58
2026-03-29,Region C,P023,77,80,0.69
2026-03-29,Region C,P024,110,112,0.0
2026-03-29,Region C,P025,142,146,0.43
2026-03-29,Region C,P026,106,113,1.01
2026-03-29,Region C,P027,78,81,0.0
2026-03-29,Region C,P028,130,133,0.53
2026-03-29,Region C,P029,134,139,0.22
2026-03-29,Region C,P030,145,148,0.53
2026-03-29,Region D,P001,97,99,0.51
2026-03-29,Region D,P002,111,117,0.82
2026-03-29,Region D,P003,130,135,1.29
2026-03-29,Region D,P004,128,133,0.41
2026-03-29,Region D,P005,103,109,1.78
2026-03-29,Region D,P006,121,124,0.75
2026-03-29,Region D,P007,146,153,0.73
2026-03-29,Region D,P008,115,119,0.8
2026-03-29,Region D,P009,91,94,0.84
2026-03-29,Region D,P010,140,145,1.11
2026-03-29,Region D,P011,129,133,0.42
2026-03-29,Region D,P012,99,102,0.0
2026-03-29,Region D,P013,142,144,0.31
2026-03-29,Region D,P014,142,148,0.9
2026-03-29,Region D,P015,104,108,0.79
2026-03-29,Region D,P016,93,97,1.4
2026-03-29,Region D,P017,144,152,1.4
2026-03-29,Region D,P018,122,124,0.35
2026-03-29,Region D,P019,154,157,0.25
2026-03-29,Region D,P020,130,132,0.68
2026-03-29,Region D,P021,107,109,0.0
2026-03-29,Region D,P022,108,112,0.26
2026-03-29,Region D,P023,108,111,1.27
2026-03-29,Region D,P024,151,158,1.68
2026-03-29,Region D,P025,146,153,1.25
2026-03-29,Region D,P026,127,133,1.28
2026-03-29,Region D,P027,81,86,1.77
2026-03-29,Region D,P028,135,137,0.18
2026-03-29,Region D,P029,144,150,1.24
2026-03-29,Region D,P030,91,93,1.13
2026-03-30,Region A,P001,122,129,1.08
2026-03-30,Region A,P002,108,112,1.47
2026-03-30,Region A,P003,101,104,0.33
2026-03-30,Region A,P004,79,81,0.13
2026-03-30,Region A,P005,140,146,0.23
2026-03-30,Region A,P006,80,85,1.49
2026-03-30,Region A,P007,113,120,1.39
2026-03-30,Region A,P008,86,87,0.0
2026-03-30,Region A,P009,111,117,0.67
2026-03-30,Region A,P010,112,116,0.56
2026-03-30,Region A,P011,116,124,1.0
2026-03-30,Region A,P012,106,108,0.5
2026-03-30,Region A,P013,84,88,0.24
2026-03-30,Region A,P014,115,122,1.82
2026-03-30,Region A,P015,124,131,1.38
2026-03-30,Region A,P016,132,136,0.22
2026-03-30,Region A,P017,89,95,0.8
2026-03-30,Region A,P018,116,119,0.84
2026-03-30,Region A,P019,107,114,1.95
2026-03-30,Region A,P020,88,92,0.96
2026-03-30,Region A,P021,143,150,1.83
2026-03-30,Region A,P022,81,87,1.58
2026-03-30,Region A,P023,124,130,1.29
2026-03-30,Region A,P024,96,99,0.74
2026-03-30,Region A,P025,149,153,0.58
2026-03-30,Region A,P026,129,135,0.73
2026-03-30,Region A,P027,142,146,0.16
2026-03-30,Region A,P028,114,118,0.24
2026-03-30,Region A,P029,121,128,0.94
2026-03-30,Region A,P030,114,119,0.17
2026-03-30,Region B,P001,150,158,0.54
2026-03-30,Region B,P002,84,87,0.6
2026-03-30,Region B,P003,152,159,0.88
2026-03-30,Region B,P004,85,91,1.08
2026-03-30,Region B,P005,116,120,0.17
2026-03-30,Region B,P006,127,129,0.14
2026-03-30,Region B,P007,124,130,0.0
2026-03-30,Region B,P008,77,82,0.87
2026-03-30,Region B,P009,149,158,1.84
2026-03-30,Region B,P010,124,130,2.17
2026-03-30,Region B,P011,123,126,0.88
2026-03-30,Region B,P012,82,85,0.6
2026-03-30,Region B,P013,100,106,0.0
2026-03-30,Region B,P014,122,129,1.44
2026-03-30,Region B,P015,143,152,0.59
2026-03-30,Region B,P016,80,83,0.66
2026-03-30,Region B,P017,144,147,0.64
2026-03-30,Region B,P018,134,138,0.0
2026-03-30,Region B,P019,103,110,1.94
2026-03-30,Region B,P020,113,120,1.12
2026-03-30,Region B,P021,152,158,0.81
2026-03-30,Region B,P022,94,98,1.39
2026-03-30,Region B,P023,76,81,1.25
2026-03-30,Region B,P024,108,114,1.81
2026-03-30,Region B,P025,136,140,0.27
2026-03-30,Region B,P026,108,114,0.03
2026-03-30,Region B,P027,154,158,0.31
2026-03-30,Region B,P028,96,99,0.5
2026-03-30,Region B,P029,143,151,1.36
2026-03-30,Region B,P030,104,106,0.35
2026-03-30,Region C,P001,107,111,1.03
2026-03-30,Region C,P002,103,107,0.34
2026-03-30,Region C,P003,90,92,0.56
2026-03-30,Region C,P004,97,102,1.75
2026-03-30,Region C,P005,84,86,0.24
2026-03-30,Region C,P006,116,122,1.3
2026-03-30,Region C,P007,136,140,0.01
2026-03-30,Region C,P008,119,125,1.31
2026-03-30,Region C,P009,131,137,0.56
2026-03-30,Region C,P010,87,91,1.51
2026-03-30,Region C,P011,152,158,1.03
2026-03-30,Region C,P012,138,142,0.0
2026-03-30,Region C,P013,100,103,0.8
2026-03-30,Region C,P014,114,118,1.41
2026-03-30,Region C,P015,89,94,1.61
2026-03-30,Region C,P016,148,156,0.87
2026-03-30,Region C,P017,79,83,0.84
2026-03-30,Region C,P018,153,157,0.8
2026-03-30,Region C,P019,91,94,0.96
2026-03-30,Region C,P020,132,135,0.77
2026-03-30,Region C,P021,104,110,0.41
2026-03-30,Region C,P022,118,124,0.75
2026-03-30,Region C,P023,96,101,0.9
2026-03-30,Region C,P024,91,93,0.65
2026-03-30,Region C,P025,92,96,0.0
2026-03-30,Region C,P026,144,147,0.0
2026-03-30,Region C,P027,119,126,0.86
2026-03-30,Region C,P028,106,112,0.87
2026-03-30,Region C,P029,102,104,0.0
2026-03-30,Region C,P030,151,157,1.35
2026-03-30,Region D,P001,141,149,1.25
2026-03-30,Region D,P002,112,116,0.64
2026-03-30,Region D,P003,150,155,1.02
2026-03-30,Region D,P004,126,134,0.94
2026-03-30,Region D,P005,99,105,0.57
2026-03-30,Region D,P006,130,136,1.43
2026-03-30,Region D,P007,77,81,1.45
2026-03-30,Region D,P008,85,88,0.0
2026-03-30,Region D,P009,151,155,1.04
2026-03-30,Region D,P010,128,136,1.67
2026-03-30,Region D,P011,134,139,1.18
2026-03-30,Region D,P012,95,102,1.97
2026-03-30,Region D,P013,101,107,0.78
2026-03-30,Region D,P014,137,145,0.86
2026-03-30,Region D,P015,84,87,0.75
2026-03-30,Region D,P016,129,136,0.69
2026-03-30,Region D,P017,136,142,1.19
2026-03-30,Region D,P018,112,120,1.71
2026-03-30,Region D,P019,144,147,0.59
2026-03-30,Region D,P020,150,158,1.84
2026-03-30,Region D,P021,119,126,2.07
2026-03-30,Region D,P022,138,144,1.64
2026-03-30,Region D,P023,91,94,0.0
2026-03-30,Region D,P024,148,153,0.9
2026-03-30,Region D,P025,90,92,0.0
2026-03-30,Region D,P026,95,99,1.63
2026-03-30,Region D,P027,93,96,0.64
2026-03-30,Region D,P028,101,107,1.12
2026-03-30,Region D,P029,77,81,1.31
2026-03-30,Region D,P030,145,152,1.28
2026-03-31,Region A,P001,154,157,0.66
2026-03-31,Region A,P002,85,87,0.88
2026-03-31,Region A,P003,134,137,0.51
2026-03-31,Region A,P004,89,91,1.29
2026-03-31,Region A,P005,115,119,0.31
2026-03-31,Region A,P006,126,129,0.16
2026-03-31,Region A,P007,111,115,0.66
2026-03-31,Region A,P008,91,95,0.76
2026-03-31,Region A,P009,84,86,0.0
2026-03-31,Region A,P010,130,133,0.02
2026-03-31,Region A,P011,141,145,0.85
2026-03-31,Region A,P012,130,133,0.95
2026-03-31,Region A,P013,142,149,1.68
2026-03-31,Region A,P014,125,128,0.44
2026-03-31,Region A,P015,81,85,0.92
2026-03-31,Region A,P016,111,114,0.96
2026-03-31,Region A,P017,120,127,1.12
2026-03-31,Region A,P018,101,106,1.24
2026-03-31,Region A,P019,123,127,0.0
2026-03-31,Region A,P020,120,123,0.0
2026-03-31,Region A,P021,135,143,1.46
2026-03-31,Region A,P022,124,132,2.25
2026-03-31,Region A,P023,95,96,0.47
2026-03-31,Region A,P024,80,83,1.06
2026-03-31,Region A,P025,139,145,1.12
2026-03-31,Region A,P026,114,116,0.01
2026-03-31,Region A,P027,115,117,1.05
2026-03-31,Region A,P028,149,157,1.51
2026-03-31,Region A,P029,117,125,2.03
2026-03-31,Region A,P030,103,108,1.84
2026-03-31,Region B,P001,151,153,0.99
2026-03-31,Region B,P002,83,85,0.38
2026-03-31,Region B,P003,137,146,2.48
2026-03-31,Region B,P004,126,130,0.44
2026-03-31,Region B,P005,109,113,1.32
2026-03-31,Region B,P006,136,139,0.3
2026-03-31,Region B,P007,82,85,1.22
2026-03-31,Region B,P008,132,136,0.45
2026-03-31,Region B,P009,113,115,0.16
2026-03-31,Region B,P010,146,154,0.92
2026-03-31,Region B,P011,134,137,0.0
2026-03-31,Region B,P012,83,87,0.36
2026-03-31,Region B,P013,112,117,0.77
2026-03-31,Region B,P014,93,95,0.63
2026-03-31,Region B,P015,111,118,1.17
2026-03-31,Region B,P016,97,101,0.0
2026-03-31,Region B,P017,133,141,2.23
2026-03-31,Region B,P018,107,110,0.78
2026-03-31,Region B,P019,105,111,0.52
2026-03-31,Region B,P020,147,153,1.26
2026-03-31,Region B,P021,140,147,0.6
2026-03-31,Region B,P022,104,108,0.54
2026-03-31,Region B,P023,90,96,0.78
2026-03-31,Region B,P024,142,150,1.62
2026-03-31,Region B,P025,147,149,0.78
2026-03-31,Region B,P026,151,156,0.0
2026-03-31,Region B,P027,154,157,0.76
2026-03-31,Region B,P028,75,80,1.34
2026-03-31,Region B,P029,82,84,0.0
2026-03-31,Region B,P030,140,143,0.65
2026-03-31,Region C,P001,122,124,1.24
2026-03-31,Region C,P002,102,104,1.13
2026-03-31,Region C,P003,132,136,1.09
2026-03-31,Region C,P004,89,91,0.09
2026-03-31,Region C,P005,119,127,1.31
2026-03-31,Region C,P006,113,121,0.98
2026-03-31,Region C,P007,140,143,0.91
2026-03-31,Region C,P008,146,150,1.43
2026-03-31,Region C,P009,119,122,0.16
2026-03-31,Region C,P010,149,155,0.78
2026-03-31,Region C,P011,143,151,1.19
2026-03-31,Region C,P012,116,123,0.82
2026-03-31,Region C,P013,145,152,1.17
2026-03-31,Region C,P014,153,159,1.59
2026-03-31,Region C,P015,92,98,0.75
2026-03-31,Region C,P016,81,83,0.83
2026-03-31,Region C,P017,150,154,0.67
2026-03-31,Region C,P018,98,104,1.44
2026-03-31,Region C,P019,125,132,1.19
2026-03-31,Region C,P020,115,120,0.7
2026-03-31,Region C,P021,114,117,1.24
2026-03-31,Region C,P022,127,134,1.8
2026-03-31,Region C,P023,106,109,0.11
2026-03-31,Region C,P024,105,112,1.7
2026-03-31,Region C,P025,119,125,1.53
2026-03-31,Region C,P026,99,105,0.75
2026-03-31,Region C,P027,135,138,0.43
2026-03-31,Region C,P028,132,135,0.09
2026-03-31,Region C,P029,114,119,1.67
2026-03-31,Region C,P030,135,137,0.78
2026-03-31,Region D,P001,142,146,0.67
2026-03-31,Region D,P002,98,101,0.86
2026-03-31,Region D,P003,107,111,1.2
2026-03-31,Region D,P004,126,132,1.13
2026-03-31,Region D,P005,87,89,0.3
2026-03-31,Region D,P006,123,129,0.36
2026-03-31,Region D,P007,153,157,0.31
2026-03-31,Region D,P008,118,120,0.52
2026-03-31,Region D,P009,121,128,1.01
2026-03-31,Region D,P010,126,132,1.31
2026-03-31,Region D,P011,124,130,1.32
2026-03-31,Region D,P012,132,134,0.0
2026-03-31,Region D,P013,103,109,1.34
2026-03-31,Region D,P014,77,80,0.26
2026-03-31,Region D,P015,86,91,2.31
2026-03-31,Region D,P016,126,128,0.0
2026-03-31,Region D,P017,124,132,1.3
2026-03-31,Region D,P018,112,117,0.49
2026-03-31,Region D,P019,97,102,1.52
2026-03-31,Region D,P020,79,82,0.55
2026-03-31,Region D,P021,85,90,1.16
2026-03-31,Region D,P022,153,157,1.18
2026-03-31,Region D,P023,87,92,1.04
2026-03-31,Region D,P024,115,117,0.0
2026-03-31,Region D,P025,117,120,0.76
2026-03-31,Region D,P026,103,110,1.5
2026-03-31,Region D,P027,106,110,0.68
2026-03-31,Region D,P028,150,154,0.53
2026-03-31,Region D,P029,147,155,1.61
2026-03-31,Region D,P030,153,159,0.76
2026-04-01,Region A,P001,134,143,1.37
2026-04-01,Region A,P002,114,117,0.11
2026-04-01,Region A,P003,149,153,1.14
2026-04-01,Region A,P004,129,136,2.42
2026-04-01,Region A,P005,100,106,1.12
2026-04-01,Region A,P006,93,96,1.22
2026-04-01,Region A,P007,117,121,1.5
2026-04-01,Region A,P008,138,146,1.68
2026-04-01,Region A,P009,86,89,0.06
2026-04-01,Region A,P010,124,126,0.43
2026-04-01,Region A,P011,105,108,0.95
2026-04-01,Region A,P012,133,139,1.8
2026-04-01,Region A,P013,91,92,0.0
2026-04-01,Region A,P014,83,88,1.25
2026-04-01,Region A,P015,91,94,0.07
2026-04-01,Region A,P016,84,88,0.66
2026-04-01,Region A,P017,99,102,0.31
2026-04-01,Region A,P018,99,101,0.72
2026-04-01,Region A,P019,91,93,0.83
2026-04-01,Region A,P020,110,113,0.37
2026-04-01,Region A,P021,118,125,1.02
2026-04-01,Region A,P022,124,129,0.94
2026-04-01,Region A,P023,146,155,1.6
2026-04-01,Region A,P024,109,115,1.79
2026-04-01,Region A,P025,94,100,1.64
2026-04-01,Region A,P026,82,86,0.54
2026-04-01,Region A,P027,80,81,0.74
2026-04-01,Region A,P028,140,144,0.0
2026-04-01,Region A,P029,137,144,1.56
2026-04-01,Region A,P030,140,145,1.22
2026-04-01,Region B,P001,75,80,1.99
2026-04-01,Region B,P002,127,133,1.11
2026-04-01,Region B,P003,124,132,2.25
2026-04-01,Region B,P004,98,101,0.89
2026-04-01,Region B,P005,126,130,0.5
2026-04-01,Region B,P006,94,96,0.18
2026-04-01,Region B,P007,146,152,0.56
2026-04-01,Region B,P008,143,151,2.07
2026-04-01,Region B,P009,110,117,0.9
2026-04-01,Region B,P010,120,127,0.07
2026-04-01,Region B,P011,86,88,0.08
2026-04-01,Region B,P012,108,113,0.84
2026-04-01,Region B,P013,132,141,1.29
2026-04-01,Region B,P014,92,97,0.94
2026-04-01,Region B,P015,109,116,1.42
2026-04-01,Region B,P016,102,108,1.42
2026-04-01,Region B,P017,114,116,0.0
2026-04-01,Region B,P018,129,137,1.58
2026-04-01,Region B,P019,147,156,1.27
2026-04-01,Region B,P020,77,81,1.27
2026-04-01,Region B,P021,121,123,0.0
2026-04-01,Region B,P022,89,95,1.82
2026-04-01,Region B,P023,132,140,1.03
2026-04-01,Region B,P024,94,96,0.43
2026-04-01,Region B,P025,132,136,0.79
2026-04-01,Region B,P026,77,80,1.07
2026-04-01,Region B,P027,122,126,0.94
2026-04-01,Region B,P028,116,120,0.41
2026-04-01,Region B,P029,128,131,0.0
2026-04-01,Region B,P030,109,116,2.0
2026-04-01,Region C,P001,130,134,0.13
2026-04-01,Region C,P002,142,151,2.67
2026-04-01,Region C,P003,145,153,1.07
2026-04-01,Region C,P004,130,136,1.16
2026-04-01,Region C,P005,78,83,1.44
2026-04-01,Region C,P006,121,127,1.94
2026-04-01,Region C,P007,75,80,1.44
2026-04-01,Region C,P008,103,105,0.67
2026-04-01,Region C,P009,132,134,0.66
2026-04-01,Region C,P010,144,149,0.88
2026-04-01,Region C,P011,119,124,0.65
2026-04-01,Region C,P012,101,106,1.35
2026-04-01,Region C,P013,78,80,0.0
2026-04-01,Region C,P014,149,154,0.91
2026-04-01,Region C,P015,76,80,1.31
2026-04-01,Region C,P016,83,88,0.79
2026-04-01,Region C,P017,111,115,0.84
2026-04-01,Region C,P018,152,158,1.18
2026-04-01,Region C,P019,81,84,0.4
2026-04-01,Region C,P020,128,133,0.88
2026-04-01,Region C,P021,88,93,0.48
2026-04-01,Region C,P022,110,112,1.05
2026-04-01,Region C,P023,80,83,0.9
2026-04-01,Region C,P024,100,105,1.91
2026-04-01,Region C,P025,130,136,1.03
2026-04-01,Region C,P026,85,90,1.45
2026-04-01,Region C,P027,120,126,1.06
2026-04-01,Region C,P028,111,115,0.62
2026-04-01,Region C,P029,137,141,0.38
2026-04-01,Region C,P030,147,152,0.86
2026-04-01,Region D,P001,127,129,0.99
2026-04-01,Region D,P002,114,120,0.0
2026-04-01,Region D,P003,89,93,1.19
2026-04-01,Region D,P004,78,80,0.88
2026-04-01,Region D,P005,145,154,2.0
2026-04-01,Region D,P006,116,123,1.08
2026-04-01,Region D,P007,84,88,0.53
2026-04-01,Region D,P008,76,81,1.89
2026-04-01,Region D,P009,82,86,0.42
2026-04-01,Region D,P010,121,128,2.24
2026-04-01,Region D,P011,149,159,1.39
2026-04-01,Region D,P012,114,119,1.69
2026-04-01,Region D,P013,88,93,0.93
2026-04-01,Region D,P014,91,95,0.71
2026-04-01,Region D,P015,132,137,1.07
2026-04-01,Region D,P016,106,111,0.44
2026-04-01,Region D,P017,106,110,1.07
2026-04-01,Region D,P018,129,136,1.73
2026-04-01,Region D,P019,123,126,0.55
2026-04-01,Region D,P020,126,129,0.11
